AÑO;MES;CODIGO_SECTOR_N1;PROVINCIA;CANTON;VENTAS_NETAS_TARIFA_GRAVADA;VENTAS_NETAS_TARIFA_0;VENTAS_NETAS_TARIFA_VARIABLE;VENTAS_NETAS_TARIFA_5;EXPORTACIONES;COMPRAS_NETAS_TARIFA_GRAVADA;COMPRAS_NETAS_TARIFA_0;IMPORTACIONES;COMPRAS_RISE;TOTAL_COMPRAS;TOTAL_VENTAS
2025;1;L;AZUAY;SEVILLA DE ORO;1300;0;0;0;0;0;0;0;0;0;1300
2025;1;O;MORONA SANTIAGO;SAN JUAN BOSCO;60;9025,52;0;0;0;178748,04;8644,69;0;1457,9;188850,63;9085,52
2025;1;S;EL ORO;PIÑAS;604866,47;1304900,72;1926,35;0;0;580370,9;1181979,48;0;18207,62;1781271,43;1911693,54
2025;1;I;GUAYAS;SIMON BOLIVAR;12234,83;17807,27;0;0;0;8506,59;28143,96;0;0;36650,55;30042,1
2025;1;B;PICHINCHA;PEDRO MONCAYO;5005,53;1287,5;0;723,81;0;97356,28;2184,41;0;0;99540,69;7016,84
2025;1;S;EL ORO;ATAHUALPA;2279,34;0;0;0;0;7329,27;288,39;0;0;7641,47;2279,34
2025;1;U;BOLIVAR;GUARANDA;2160;14843,67;0;0;0;1841,62;27837,68;0;1016;30695,3;17003,67
2025;1;J;CHIMBORAZO;ALAUSI;52722,74;175;0;0;0;52353,11;573,39;0;0;52926,5;52897,74
2025;1;Q;SUCUMBIOS;GONZALO PIZARRO;0;0;0;0;0;25;0;0;0;25;0
2025;1;N;LOJA;QUILANGA;0;0;0;0;0;0;0;0;0;0;0
2025;1;R;LOJA;PINDAL;86,95;0;0;0;0;682,4;20,46;0;0;702,86;86,95
2025;1;I;AZUAY;SAN FERNANDO;7507,12;0;0;0;0;30577,35;4130,84;0;0;34708,19;7507,12
2025;1;E;SANTA ELENA;SALINAS;0;2241,2;0;0;0;59094,93;1229,31;0;0;60324,24;2241,2
2025;1;L;ZAMORA CHINCHIPE;YANTZAZA;53177,01;19344,78;0;0;0;196606,62;9235,2;0;0;208331,19;72521,79
2025;1;R;ZAMORA CHINCHIPE;PAQUISHA;5;500;0;0;0;547,2;1928,59;0;0;2475,79;505
2025;1;H;BOLIVAR;CHIMBO;32432,22;49090,96;0;0;0;24179,89;19188,95;0;0;43368,84;81523,18
2025;1;J;ZAMORA CHINCHIPE;PALANDA;19809,71;0;0;0;0;18651,92;745,24;0;0;19397,16;19809,71
2025;1;O;MORONA SANTIAGO;PABLO SEXTO;235,67;4607,27;0;0;0;825,35;825,9;0;0;1651,25;4842,94
2025;1;S;AZUAY;GUACHAPALA;2550,16;516;0;0;0;2985,35;93,06;0;0;3078,41;3066,16
2025;1;A;PASTAZA;MERA;1078,34;2943,56;0;0;0;7384,38;2641,58;0;67;10092,96;4021,9
2025;1;B;LOS RIOS;VALENCIA;35508,03;401,5;0;0;0;45163,01;2934,25;0;0;48097,26;35909,53
2025;1;O;GUAYAS;NOBOL;1250;0;0;0;0;286214,83;1717,98;0;0;287932,81;1250
2025;1;E;LOS RIOS;VENTANAS;0;0;0;0;0;0;0;0;0;0;0
2025;1;J;NAPO;ARCHIDONA;7930,45;0;0;0;0;10740,15;110,59;0;0;10850,74;7930,45
2025;1;F;ZAMORA CHINCHIPE;PAQUISHA;91154,68;0;0;0;0;16349,51;7839,83;0;0;33859,51;91154,68
2025;1;O;AZUAY;OÑA;1600;50935,34;0;0;0;131303,23;2942,52;0;450;134695,75;52535,34
2025;1;R;LOJA;SARAGURO;1121,23;4886,83;0;0;273,98;787,45;1810,44;0;0;2597,89;6282,04
2025;1;A;GUAYAS;ISIDRO AYORA;0;3320063,69;0;0;0;413678,31;3257016,11;229398,8;13214,76;3972937,31;3320063,69
2025;1;E;LOS RIOS;BUENA FE;240,74;9279,38;0;0;0;8594,4;26151,72;0;360;36470,22;9520,12
2025;1;I;CHIMBORAZO;PENIPE;1357,96;3653,5;0;0;0;1031,5;1265,53;0;0;2297,03;5011,46
2025;1;P;PICHINCHA;PUERTO QUITO;0,01;0;0;0;0;1000;0;0;0;1000;0,01
2025;1;B;GUAYAS;EL TRIUNFO;0;4055,5;0;0;0;1941,55;83,04;0;0;2024,59;4055,5
2025;1;O;CHIMBORAZO;PALLATANGA;13041,19;40362,89;0;0;0;236990,75;4393,5;0;0;241384,25;53404,08
2025;1;C;CHIMBORAZO;PALLATANGA;857,41;64176,79;0;0;0;10020,82;64526,54;0;0;74651,27;65034,2
2025;1;I;CARCHI;SAN PEDRO DE HUACA;2617,61;3363,85;0;0;0;4082,28;11911,53;0;0;16030,95;5981,46
2025;1;D;IMBABURA;OTAVALO;0;0;0;0;0;0;19,24;0;0;19,24;0
2025;1;N;CHIMBORAZO;CHAMBO;0,01;5750;0;0;0;80,64;143,23;0;0;223,87;5750,01
2025;1;R;BOLIVAR;GUARANDA;8069,17;705,03;0;0;0;5200,15;315,73;0;0;5515,88;8774,2
2025;1;K;ORELLANA;ORELLANA;21628,05;335078,85;0;0;0;69413,33;44123,43;0;6918,72;120455,48;356706,9
2025;1;K;ESMERALDAS;ESMERALDAS;12064,5;1220,01;0;0;0;5574,59;10,68;0;0;5585,27;13284,51
2025;1;E;CAÑAR;DELEG;0;19995,58;0;0;0;3932,72;1149,61;0;1028,15;6110,48;19995,58
2025;1;S;LOJA;ZAPOTILLO;1203,73;1143,25;0;0;0;3446,66;0;0;0;3446,66;2346,98
2025;1;K;LOJA;ESPINDOLA;0;0;0;0;0;342,03;0;0;0;342,03;0
2025;1;J;TUNGURAHUA;MOCHA;8006,3;1565,43;0;0;0;8040,67;3328,86;0;0;11369,53;9571,73
2025;1;K;LOJA;SARAGURO;1269,69;39,45;0;0;0;24366,38;6471,27;0;4637,63;35475,28;1309,14
2025;1;P;EL ORO;ARENILLAS;3470,62;5428,7;0;0;0;8735,72;1193,77;0;1750;11679,49;8899,32
2025;1;D;BOLIVAR;CALUMA;0;0;0;0;0;0;0;0;0;0;0
2025;1;D;PICHINCHA;MEJIA;20948,68;66832030;0;0;2066,54;22947,3;2705,06;0;0;25680,83;66855045,22
2025;1;P;GUAYAS;COLIMES;519,22;175;0;0;0;2756,61;0;0;0;2756,61;694,22
2025;1;S;SUCUMBIOS;CASCALES;3113,01;12753,52;0;0;0;29555,48;5465,22;0;0;35191,89;15866,53
2025;1;D;MORONA SANTIAGO;MORONA;83566,25;2350893,8;0;0;0;125128,42;870604,53;0;2545,81;998278,76;2434460,05
2025;1;E;MORONA SANTIAGO;MORONA;43509,08;3439,2;0;0;0;13736,33;1241,34;0;1545,2;16583,44;46948,28
2025;1;E;SANTA ELENA;SANTA ELENA;39064,16;166068,43;0;0;0;59677,32;61620,87;0;15207,62;138502,43;205132,59
2025;1;V;IMBABURA;COTACACHI;167,04;0;0;0;0;156,35;0;0;0;156,35;167,04
2025;1;L;AZUAY;CAMILO PONCE ENRIQUEZ;39921,48;17215,02;0;0;0;26910,08;11347,25;0;0;40144,11;57136,5
2025;1;I;GUAYAS;ALFREDO BAQUERIZO MORENO;12659,64;23700,12;0;0;0;9855,71;17364,61;0;1111,43;28474,6;36359,76
2025;1;M;LOJA;SOZORANGA;25221,89;2898;0;0;0;4572,78;990,63;4,86;175;5779,47;28119,89
2025;1;R;LOJA;OLMEDO;1200;0;0;0;0;3220,94;199,13;0;0;3420,07;1200
2025;1;J;TUNGURAHUA;CEVALLOS;8453,85;4000;0;0;0;11087,25;0;0;11,81;11099,06;12453,85
2025;1;J;BOLIVAR;SAN MIGUEL;13874,85;300,01;0;0;0;10061,29;339,41;0;498,8;10899,5;14174,86
2025;1;W;GUAYAS;SAMBORONDON;85408,56;24191,89;0;0;0;109642,84;93998,18;0;0;203641,02;109600,45
2025;1;V;TUNGURAHUA;BAÑOS DE AGUA SANTA;872,22;0;0;0;0;20826,67;639,36;0;0;21466,03;872,22
2025;1;D;CHIMBORAZO;PALLATANGA;0;0;0;0;0;0;0;0;0;0;0
2025;1;B;AZUAY;EL PAN;0;0;0;0;0;0;0;0;0;0;0
2025;1;R;AZUAY;SIGSIG;0;0;0;0;0;1430,83;136,89;0;0;1579,54;0
2025;1;L;LOS RIOS;MOCACHE;12702,39;1238,9;0;0;0;4242,22;138,83;0;0;4481,34;13941,29
2025;1;W;LOJA;CATAMAYO;223,22;0;0;0;0;370;0;0;0;370;223,22
2025;1;E;COTOPAXI;PANGUA;0,01;0;0;0;0;387,74;75,15;0;42;512,51;0,01
2025;1;D;CHIMBORAZO;ALAUSI;0;0;0;0;0;0;0;0;0;0;0
2025;1;R;CARCHI;BOLIVAR;350,01;0;0;0;0;704,02;415,6;0;0;1119,62;350,01
2025;1;E;COTOPAXI;SAQUISILI;702;6536,25;0;0;0;3102,95;20555,25;0;0;23658,2;7238,25
2025;1;L;TUNGURAHUA;SANTIAGO DE PILLARO;47830,62;10545,4;0;0;0;33632,69;974,2;0;312,43;35034,43;58376,02
2025;1;Q;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;716,22;1434,6;0;0;0;2193,95;0;0;0;2193,95;2150,82
2025;1;W;AZUAY;SANTA ISABEL;0;0;0;0;0;0;0;0;0;0;0
2025;1;J;BOLIVAR;LAS NAVES;20131,2;5000;0;0;0;15538,22;38,65;0;0;15576,87;25131,2
2025;1;O;NAPO;CARLOS JULIO AROSEMENA TOLA;0;31,13;0;0;0;314709,52;7218,51;0;28507,3;350907,24;31,13
2025;1;P;BOLIVAR;ECHEANDIA;0;0,02;0;0;0;0;0;0;0;0;0,02
2025;1;B;COTOPAXI;SALCEDO;2397,67;0;0;13705,89;0;11157,98;830,05;0;0;21403,97;16103,56
2025;1;E;LOJA;PALTAS;0,73;1002,5;0;0;0;270,16;212,16;0;770;1252,32;1003,23
2025;1;E;MANABI;TOSAGUA;0;264482,12;0;0;0;0;0;0;0;0;264482,12
2025;1;R;EL ORO;CHILLA;0;0;0;0;0;0;0;0;0;0;0
2025;1;L;BOLIVAR;ECHEANDIA;26493,32;90822,12;0;0;0;22658,34;62486,55;0;621,24;85766,13;117315,44
2025;1;E;BOLIVAR;GUARANDA;0,06;34102,16;0;0;0;4798,93;2347,02;0;456,1;7673,45;34102,22
2025;1;R;LOJA;ZAPOTILLO;1576,8;147;0;0;0;756,02;9249,64;0;0;10005,66;1723,8
2025;1;T;GUAYAS;NARANJITO;0;5934,64;0;0;0;3964,18;0;0;0;3964,18;5934,64
2025;1;H;AZUAY;EL PAN;0;2244,01;0;0;0;183,66;2244;0;0;2427,66;2244,01
2025;1;Q;LOJA;PALTAS;0;50;0;0;0;1005,55;52,87;37;6;1101,42;50
2025;1;L;ZAMORA CHINCHIPE;PAQUISHA;519,32;190,01;0;0;0;3791,88;1,88;0;0;3793,76;709,33
2025;1;X;LOS RIOS;VENTANAS;0;0,04;0;0;0;88,69;27,71;0;0;116,4;0,04
2025;1;T;CAÑAR;LA TRONCAL;600;0;0;0;0;221,19;0;0;0;221,19;600
2025;1;B;TUNGURAHUA;BAÑOS DE AGUA SANTA;0;0;0;276,19;0;899,94;111,17;0;0;1011,11;276,19
2025;1;L;AZUAY;GUACHAPALA;0;500;0;0;0;69,58;0;0;0;69,58;500
2025;1;P;BOLIVAR;CALUMA;4301,08;9132,12;0;0;0;4993,96;2489,23;0;365;7848,19;13433,2
2025;1;O;PASTAZA;ARAJUNO;28,94;0;0;0;0;54115,52;17794,3;0;0;71909,82;28,94
2025;1;P;MORONA SANTIAGO;TIWINTZA;0;0;0;0;0;0;0;0;0;0;0
2025;1;W;LOJA;LOJA;11267,63;250;0;0;0;4411,84;2698,6;0;0;7110,44;11517,63
2025;1;X;ESMERALDAS;QUININDE;0;0;0;0;0;0;0;0;0;0;0
2025;1;V;IMBABURA;IBARRA;0;0;0;0;0;0;0;0;0;0;0
2025;1;X;PASTAZA;PASTAZA;695,65;0;0;0;0;661,89;0;0;0;661,89;695,65
2025;1;J;NAPO;QUIJOS;3172,81;1370;0;0;0;5216,46;111,62;0;0;5328,08;4542,81
2025;1;L;CHIMBORAZO;PALLATANGA;4001,18;0;0;0;0;386,84;0;0;0;386,84;4001,18
2025;1;E;IMBABURA;ANTONIO ANTE;6100;24250,83;0;0;0;1976,75;483,54;0;2514,83;4975,12;30350,83
2025;1;L;IMBABURA;ANTONIO ANTE;193572,24;22328,35;0;0;0;132157,66;15467,38;15,71;23172,24;179169,48;215900,59
2025;1;L;IMBABURA;PIMAMPIRO;6743,91;6727,54;0;0;0;6071,51;7384,82;0;0;13456,33;13471,45
2025;1;D;PICHINCHA;PEDRO VICENTE MALDONADO;0;0;0;0;0;0;0;0;0;0;0
2025;1;L;SUCUMBIOS;CASCALES;3778,07;603;0;0;0;6132,16;507,3;0;39,2;8865,53;4381,07
2025;1;L;ORELLANA;AGUARICO;228,74;3588,5;0;0;0;1669,45;1240,45;0;0;2909,9;3817,24
2025;1;L;CARCHI;MONTUFAR;28873,48;15778,16;0;0;0;7250,04;19825,63;0;61,6;27983,42;44651,64
2025;1;X;GUAYAS;SIMON BOLIVAR;217,39;0;0;0;0;0;0;0;0;0;217,39
2025;1;I;LOJA;CHAGUARPAMBA;2036,87;0;0;0;0;3932,75;1756,86;0;0;5689,61;2036,87
2025;1;R;LOJA;CHAGUARPAMBA;0;0;0;0;0;0;0;0;0;0;0
2025;1;X;ORELLANA;LA JOYA DE LOS SACHAS;1176,51;0;0;0;0;67,02;0;0;0;67,02;1176,51
2025;1;E;GUAYAS;LOMAS DE SARGENTILLO;0;67411,69;0;0;0;3251,72;25962,9;0;2040;31254,62;67411,69
2025;1;T;LOS RIOS;BABA;1;910;0;0;0;325,5;0;0;0;325,5;911
2025;1;W;ESMERALDAS;ATACAMES;0,03;0;0;0;0;765;3514;0;0;4279;0,03
2025;1;T;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;0;0;0;0;0;60,74;0;0;0;70,87;0
2025;1;Q;AZUAY;SEVILLA DE ORO;665,41;807,25;0;0;0;967,43;0;0;0;967,43;1472,66
2025;1;T;ESMERALDAS;SAN LORENZO;0;0;0;0;0;0;0;0;0;0;0
2025;1;P;LOJA;QUILANGA;0;585;0;0;0;34,2;0;0;0;34,2;585
2025;1;L;LOS RIOS;QUINSALOMA;9514,42;33346,7;0;0;0;4624,56;23114,44;0;0;27739;42861,12
2025;1;F;EL ORO;MARCABELI;3844,59;0,01;0;0;0;6316,72;13220,12;0;0;20087,9;3844,6
2025;1;X;CAÑAR;AZOGUES;393;0;0;0;0;175;0;0;0;175;393
2025;1;X;CHIMBORAZO;PALLATANGA;0;0;0;0;0;0;0;0;0;0;0
2025;1;T;MANABI;BOLIVAR;682,93;0;0;0;0;43,91;0;0;0;43,91;682,93
2025;1;D;COTOPAXI;SIGCHOS;0;0;0;0;0;0;0;0;0;0;0
2025;1;9;PICHINCHA;QUITO;36631,46;0;0;0;0;55305,5;994,98;0;1656,58;57964,49;36631,46
2025;1;K;CARCHI;MONTUFAR;760,46;13307,76;0;0;0;103363,12;20785,68;0;378,75;124527,55;14068,22
2025;1;O;GUAYAS;ALFREDO BAQUERIZO MORENO;0;0;0;0;0;9587,07;7290,09;0;0;16877,16;0
2025;1;K;CARCHI;BOLIVAR;0;0;0;0;0;0;0;0;0;0;0
2025;1;J;SUCUMBIOS;GONZALO PIZARRO;0;2666,34;0;0;0;0;2357,5;0;0;2357,5;2666,34
2025;1;K;SANTA ELENA;SANTA ELENA;200;0;0;0;0;195;0;0;0;195;200
2025;1;J;ESMERALDAS;RIO VERDE;3356,71;6643,22;0;0;0;8615,14;2927,78;0;0;11542,92;9999,93
2025;1;K;AZUAY;GUALACEO;5512,29;215813,02;0;0;0;50008,53;125373,86;0;77,55;175459,94;221325,31
2025;1;L;GUAYAS;SALITRE;16340,4;25760;0;0;0;6341,36;4235,8;0;300;10877,16;42100,4
2025;1;K;LOJA;CALVAS;0;0;0;0;0;2354,64;434,96;0;0;2789,6;0
2025;1;H;ESMERALDAS;RIO VERDE;3;163275,07;0;0;0;2754,27;138488,65;0;0;141242,92;163278,07
2025;1;E;MANABI;FLAVIO ALFARO;0;828;0;0;0;191,11;81,5;0;0;272,61;828
2025;1;L;AZUAY;SAN FERNANDO;716,68;0;0;0;0;0;0;0;0;0;716,68
2025;1;K;CHIMBORAZO;CHUNCHI;974,15;1860,03;0;0;0;15398,68;10861,03;0;818,21;27077,92;2834,18
2025;1;R;CHIMBORAZO;COLTA;5;0;0;0;0;0;0;0;0;0;5
2025;1;B;GUAYAS;EL EMPALME;1;7000;0;0;0;0;0;0;5600;5600;7001
2025;1;D;MORONA SANTIAGO;PALORA;1;0;0;0;0;0;0;0;0;0;1
2025;1;U;PICHINCHA;RUMIÑAHUI;0;0;0;0;0;0;23,19;0;0;23,19;0
2025;1;K;LOS RIOS;BABA;0;3820;0;0;0;440;240;0;340;1020;3820
2025;1;V;SANTA ELENA;LA LIBERTAD;0;0;0;0;0;1050;0;0;0;1050;0
2025;1;X;CHIMBORAZO;ALAUSI;0;0;0;0;0;0;0;0;0;0;0
2025;1;X;EL ORO;BALSAS;0;50;0;0;0;0;0;0;0;0;50
2025;1;L;ESMERALDAS;ELOY ALFARO;1455,56;1500,01;0;0;0;774,97;0;0;0;774,97;2955,57
2025;1;K;MANABI;JIPIJAPA;154,36;0;0;0;0;8365,02;0;0;0;8365,02;154,36
2025;1;D;GUAYAS;BALAO;0;0;0;0;0;0;0;0;0;0;0
2025;1;E;MANABI;PUERTO LOPEZ;0;34156,63;0;0;0;1678,74;6951,31;0;0;8655,76;34156,63
2025;1;V;MANABI;MANTA;476,09;0;0;0;0;550,61;0;0;0;550,61;476,09
2025;1;P;GUAYAS;NOBOL;1350;39057,88;0;0;0;2502,11;7533,45;0;1940,71;11976,27;40407,88
2025;1;D;GUAYAS;EL TRIUNFO;0;0;0;0;0;0;0;0;0;0;0
2025;1;Q;AZUAY;OÑA;0;0;0;0;0;0;0;0;0;0;0
2025;1;B;MORONA SANTIAGO;TAISHA;0;0,01;0;0;0;0;0;0;0;0;0,01
2025;1;T;LOJA;PALTAS;0,01;0;0;0;0;0;0;0;0;0;0,01
2025;1;B;LOS RIOS;BABAHOYO;0;0;0;0;0;0;0;0;0;0;0
2025;2;O;TUNGURAHUA;QUERO;1223,42;31661,85;0;0;0;79332,85;35303,11;0;0;114635,96;32885,27
2025;2;C;ESMERALDAS;ESMERALDAS;1774838,81;1988747,32;0;38458,23;1497461,36;1354419,36;3045555,41;90137,86;65030,08;4626221,36;5299505,72
2025;2;G;GUAYAS;SAMBORONDON;63214138,05;40944356,13;0;296291,84;72487775,43;56929724,44;68718636,75;18855894,57;495456,43;145900247,8;176942561,5
2025;2;F;AZUAY;CUENCA;9421852,73;651338,14;0;134071,96;0;9070260,56;1584980,24;255947,12;592796,33;12784574,52;10207262,83
2025;2;L;LOJA;QUILANGA;0;0;0;0;0;0;0;0;0;0;0
2025;2;E;PICHINCHA;QUITO;7244480,87;13648689,02;0;19740,97;1097203,76;15821598,87;2378405,12;590582,24;157053,71;19001864,47;22010114,62
2025;2;M;CHIMBORAZO;CHUNCHI;95460,69;38106,08;0;0;0;57117,51;32973,97;0;16;90489,58;133566,77
2025;2;S;AZUAY;GIRON;2881,92;1545;0;0;0;7251,5;3540,4;0;468,32;11267,6;4426,92
2025;2;I;LOS RIOS;VALENCIA;92619,86;75646,43;0;0;0;71898,63;46074,14;163,04;6736,84;128767,54;168266,29
2025;2;S;GUAYAS;GENERAL ANTONIO ELIZALDE;14421,53;15360,77;0;0;0;13353,77;1772,25;0;680,95;16355,61;29782,3
2025;2;J;MORONA SANTIAGO;MORONA;95230,11;4459;0;0;0;68079,01;3139,26;0;18658,76;89890,46;99689,11
2025;2;G;TUNGURAHUA;QUERO;695458,27;442653,16;0;9674,55;34447,85;759214,19;592626,57;17,47;8110,5;1369403,03;1182233,83
2025;2;E;ESMERALDAS;ESMERALDAS;202206,28;992195,8;0;0;0;606012,51;50252,76;0;5647,43;661912,7;1194402,08
2025;2;C;IMBABURA;OTAVALO;3043148,65;553202,55;0;127272,67;116115,05;1475003,3;419157,48;984181,02;50662,71;3074758,09;3839738,92
2025;2;C;GUAYAS;DAULE;4014014,91;2789096,88;0;639340,62;891,83;2254871,57;1955242,03;67556,79;63427,4;4749121,45;7443344,24
2025;2;G;LOJA;CALVAS;835180,82;778722,46;0;40884,77;0;974765,38;742374,73;0;9242,2;1752491,2;1654788,05
2025;2;H;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;1570463,11;8222680,56;0;73714,6;0;2401829,1;5325618,7;39301,7;105555,87;7956692,66;9866858,27
2025;2;H;ZAMORA CHINCHIPE;YANTZAZA;173361,52;3160845,8;0;0;3600;757658,42;2336254,4;0;15111,59;3113801,61;3337807,32
2025;2;C;CARCHI;MONTUFAR;74412,57;257347,14;0;0;0;77901,41;216812,46;0;5965,28;301169,12;331759,71
2025;2;M;TUNGURAHUA;AMBATO;7001697,41;2828736,61;0;81074,08;45906,42;4893383,6;1145229,36;497952,59;300963,19;7113352,16;9957414,52
2025;2;G;SUCUMBIOS;CUYABENO;85095,14;145818,06;0;10156,17;0;148955,84;76182,34;0;341,81;230686,96;241069,37
2025;2;F;MANABI;PEDERNALES;94616,63;11469,93;0;0,01;0;60657,39;8603,85;0;2033,6;71359,43;106086,57
2025;2;A;LOJA;LOJA;78045;1397441,44;0;0;0;140914,4;785432,08;1009,61;3379,32;931717,22;1475486,44
2025;2;A;IMBABURA;IBARRA;186232,48;4329200,84;0;0;555861,02;470310,81;3114286,66;3025,7;75972,82;3668133,99;5071294,34
2025;2;P;CARCHI;BOLIVAR;20755,11;0;0;0;0;858;0;0;0;858;20755,11
2025;2;M;ZAMORA CHINCHIPE;ZAMORA;430649,42;69529,51;0;6623,06;0;364639,36;53845,18;118;11761,48;446426,84;506801,99
2025;2;P;GUAYAS;DURAN;61729,92;2880126,73;0;0;0;1187676,68;1478574,56;0;33919,14;2700170,38;2941856,65
2025;2;P;LOJA;PALTAS;670;765;0;0;0;2520,32;1238,62;0;0;3788,27;1435
2025;2;A;IMBABURA;PIMAMPIRO;16378,48;264896,89;0;0;19812,81;22445,9;54842,45;0;6788,64;84076,99;301088,18
2025;2;I;MANABI;CHONE;70048,46;54384,92;0;0;0;89833,59;35345,2;0;2753,73;127932,52;124433,38
2025;2;F;ORELLANA;LORETO;232301,9;1800,03;0;10;0;55194,67;6303,92;0;520;63963,58;234111,93
2025;2;N;EL ORO;EL GUABO;134269,13;4818,03;0;569,8;0;28222,21;2258,96;0;1541,5;32022,67;139656,96
2025;2;S;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;3191570,63;1499334,18;0;21957,99;0;2839197,48;557228,71;5291,02;355725,87;3786926,92;4712862,8
2025;2;G;ORELLANA;LORETO;999531,94;1328918,02;0;297574,4;0;999565,65;584537,72;29926,67;52617,6;1830921,5;2626024,36
2025;2;M;SUCUMBIOS;LAGO AGRIO;1404649,93;150232,6;0;25887,3;0;929843,89;194832,32;282,15;18302,76;1176348,72;1580769,83
2025;2;G;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;115269003,4;51153653,66;0;2591953,69;36925187,06;106146815,4;66498584,01;6441530,35;1428760,62;182935202,1;205939797,8
2025;2;M;IMBABURA;IBARRA;3178620,39;1002210,86;0;44878,98;43529,54;1922494,15;510060,45;8378,44;65868,24;2626524,01;4269239,77
2025;2;M;GUAYAS;GUAYAQUIL;112904022,2;19975443,16;0;124076,26;3784635,77;60373808,24;17693500,63;2379700,07;1635785,17;84375451,94;136788177,4
2025;2;A;GUAYAS;CORONEL MARCELINO MARIDUEÑA;78256,73;1158741,57;0;0;0;151253,58;466304,51;0;18033,94;635774,55;1236998,3
2025;2;A;COTOPAXI;LA MANA;97358,29;5304574,54;0;0;0;343036,25;1907274,52;2253,1;179506,44;2444042,91;5401932,83
2025;2;R;EL ORO;MACHALA;930881,56;161783,91;0;0;0;500783,93;83741,13;0;12158,15;597595,33;1092665,47
2025;2;H;PICHINCHA;QUITO;127943821,5;167398447,5;0;844501,5;16302658,42;80064116,95;64274915,61;1110666,07;2172864,5;162713989,3;312489428,9
2025;2;K;GUAYAS;GUAYAQUIL;130429870,8;41222268,02;0;0;1204319,11;113325495,6;28819998,22;5199,48;112900,75;150997270,2;172856458
2025;2;O;TUNGURAHUA;AMBATO;145750,46;1753039,27;0;0;0;3765727,41;388084,76;0;36867,89;4190680,06;1898789,73
2025;2;F;NAPO;TENA;1289117,8;32392,93;0;0;0;1066301,97;113926,76;1812,13;7302,24;1277485,18;1321510,73
2025;2;M;SANTA ELENA;LA LIBERTAD;2090766,11;558283,76;0;0;0;3271021,27;289274,9;120;11451,25;3608986,17;2649049,87
2025;2;G;GUAYAS;SAN JACINTO DE YAGUACHI;5381713,14;3535144,52;0;77338,49;20108746,7;4692164,63;19226911,28;508239,08;62107,82;24570230,12;29102942,85
2025;2;F;CHIMBORAZO;GUANO;91399,79;350892,2;0;0,01;0;95571,36;55654,07;0;3981;157820,79;442292
2025;2;I;CHIMBORAZO;RIOBAMBA;1910717,34;652026,93;0;0;0;1190790,87;783284,36;22303,68;54918,09;2063175,96;2562744,27
2025;2;C;ORELLANA;LA JOYA DE LOS SACHAS;128616,83;230775,65;0;0;0;174812,84;73286,08;0;4684,77;253989,55;359392,48
2025;2;F;MANABI;PUERTO LOPEZ;55061,11;5850,21;0;0;0;34228,65;20541,77;0;0;58337,03;60911,32
2025;2;G;BOLIVAR;LAS NAVES;96805,41;1615114,07;0;0;0;165519,28;813668,02;0;0;979568,25;1711919,48
2025;2;N;CAÑAR;LA TRONCAL;109160,65;15886,44;0;10209,18;0;95517,27;6954,65;0;6270,8;109507,45;135256,27
2025;2;C;SANTA ELENA;SANTA ELENA;400243,11;5034954,99;0;64196,53;0;1275603,42;3008368,29;100;68027,91;4375560,61;5499394,63
2025;2;G;GUAYAS;GENERAL ANTONIO ELIZALDE;1069504,72;988025,42;0;95384,28;0;1128649,04;963554,15;0;18407,79;2228394,73;2152914,42
2025;2;M;CHIMBORAZO;CUMANDA;75961,94;21668,35;0;0;0;57038,46;13010,12;0;0;74334,25;97630,29
2025;2;S;MANABI;JIPIJAPA;46092,28;74717,8;0;0;0;50263,72;3242,7;0;4806,46;58312,88;120810,08
2025;2;P;IMBABURA;COTACACHI;7357,76;59852,43;0;0;0;5764,54;6262,13;0;1722;13832,71;67210,19
2025;2;I;COTOPAXI;LA MANA;108848,65;87541,04;0;0;0;89624,86;83807,59;0;16550,67;190941,03;196389,69
2025;2;C;MANABI;SUCRE;56241,92;507807,01;0;0;14186157,58;1254304,72;11727804,86;0;66846,49;13054796,96;14750206,51
2025;2;A;LOS RIOS;MONTALVO;78462,05;836629,01;0;0;0;229765,28;399208,5;0;14929,5;644797,75;915091,06
2025;2;C;PICHINCHA;RUMIÑAHUI;38501223,73;9290013,86;0;106747,73;2329390,34;17683754,2;9564680;9975744,47;239528,97;37972549,66;50227375,66
2025;2;A;TUNGURAHUA;AMBATO;489632,95;15209715,81;0;0;1270237,72;1548378,18;8515829,94;918312,18;250610,56;11244455,52;16969586,48
2025;2;G;LOJA;CATAMAYO;1789718,73;1181183,15;0;138938,2;326040;1895769,49;947234,39;24653,15;16939,22;2996099,24;3435880,08
2025;2;A;SANTA ELENA;SALINAS;134789,12;8768108,94;0;0;562841;1888343,54;4960243,5;83434,07;140388,67;7076850,31;9465739,06
2025;2;F;ORELLANA;AGUARICO;104;0;0;0;0;7846,89;2211,09;0;0;14995,12;104
2025;2;F;CAÑAR;EL TAMBO;1356;10;0;0;0;6615,75;474,37;0;0;8327,46;1366
